114245228, 564
919777400, 313
858898912, 993
374141244, 232
386810794, 773
657430682, 932
606887880, 347
248273852, 967
511348594, 227
308501109, 486
493983090, 272
457708365, 129
229885123, 2
284873952, 791
832083347, 413
261963142, 61
421302435, 892
622484753, 257
540329882, 39
294819224, 490
997859789, 375
968589433, 603
970252167, 785
783729170, 164
812463758, 280
220342756, 528
456310756, 746
814844629, 6
512002532, 984
305510351, 124
674168218, 122
381014309, 472
224299337, 358
643195758, 674
607060750, 934
107564638, 876
365365705, 517
971972283, 413
867393958, 426
384985850, 753
767232374, 587
726026384, 926
576347468, 636
915364110, 927
498121173, 851
500303915, 585
730280743, 541
890195811, 526
253053792, 45
931524153, 292
883432095, 923
175744963, 970
547880673, 962
625865419, 357
580101511, 932
886622931, 902
244073698, 928
668957721, 266
589306315, 671
465544279, 575
742903146, 740
983555440, 455
531481908, 663
182021825, 412
744309432, 707
834678126, 320
791137093, 77
497532544, 512
525698071, 21
358302679, 554
805459348, 580
250011072, 229
428385678, 129
497966044, 34
274655276, 132
553155220, 559
517642536, 830
992292483, 933
146792519, 56
272373933, 709
476031472, 149
392019563, 235
380967232, 459
848905515, 529
669916515, 90
220567731, 942
270497855, 204
442005845, 140
283682187, 867
374336478, 301
881883237, 900
444903252, 185
364841036, 535
758162592, 110
380885867, 365
229103479, 850
556724420, 715
182466922, 48
659197986, 929
323835196, 459
692479900, 191
897081560, 826
184943719, 702
353567054, 563
538388874, 278
669745472, 290
428802162, 391
588136012, 566
143382428, 183
316651056, 946
671765621, 171
254761967, 519
316027555, 317
950429513, 944
809219813, 190
657429163, 610
415315273, 666
714051540, 487
351366284, 824
555706305, 587
859611535, 264
134650418, 399
411286679, 165
731991558, 928
521748445, 983
928104522, 274
564675925, 386
923626514, 928
204884557, 38
810995347, 865
414105189, 63
135500741, 441
694151029, 422
647064848, 734
372269029, 658
831940797, 981
840654787, 764
984168633, 386
779814060, 953
972615581, 574
781501791, 518
465434955, 16
140853961, 573
596828948, 192
712208756, 597
577084294, 184
794329688, 580
527181505, 1
766429387, 15
473472510, 196
527010922, 102
174217690, 277
714049710, 301
733693405, 782
426665520, 268
285263668, 206
471079246, 979
165863974, 211
363412896, 501
910889049, 819
164734035, 154
785868586, 786
826220870, 836
348502863, 574
381323275, 157
307945179, 738
886167940, 919
646451926, 831
344681458, 269
660090794, 232
169887720, 315
352544648, 762
510664478, 728
341024350, 651
485346546, 248
313304560, 856
402634918, 298
264393526, 218
417389288, 750
574926070, 16
102013436, 887
251919615, 872
315728264, 844
697064015, 862
424051711, 173
695194055, 247
699870073, 825
993122095, 929
748055189, 315
421741486, 377
936770133, 31
950940097, 946
171276680, 592
368127153, 312
605969804, 154
737736705, 623
254974110, 33
215088068, 963
653484359, 380
348707609, 113
996884216, 675
678138854, 537
931171375, 211
125488664, 250
362923346, 304
213391963, 332
613214504, 961
685648045, 271
757682786, 361
735259497, 830
130979871, 697
410027172, 237
397175544, 939
400656111, 235
495640197, 754
644922745, 311
212309761, 510
494090547, 715
544674693, 97
487253018, 986
290603920, 560
914082278, 166
859647466, 727
892663852, 181
250672967, 847
441111257, 948
743839987, 191
330853201, 347
807416396, 875
861553383, 516
334634877, 809
460128951, 666
850756836, 486
374957409, 713
656011622, 912
139923308, 265
179745636, 420
602729412, 575
143152663, 543
639544546, 671
437946332, 446
377613694, 696
114752819, 911
187220066, 779
350725091, 781
825662810, 763
739215676, 319
411806280, 272
717165429, 595
518596948, 385
639613747, 117
814448351, 802
369460106, 989
233252253, 532
329509068, 841
392458768, 456
583421462, 63
283000576, 62
571879843, 681
954494238, 686
612680441, 649
101673643, 599
590359911, 249
739613692, 388
533040423, 879
497600403, 295
445520321, 9
650721068, 260
669717750, 153
325111540, 534
134694746, 559
172486181, 240
443119049, 224
412057146, 457
356370844, 969
374000660, 581
791285399, 452
657952570, 522
964803663, 481
343661416, 166
752482508, 733
325646641, 347
414963142, 658
989231929, 632
908306357, 982
677282211, 151
598278954, 626
338569948, 928
375772840, 205
881225982, 804
373814656, 648
341502730, 140
737106546, 992
134298266, 562
135501382, 380
138271930, 140
926980175, 858
796598315, 813
415720579, 628
529390587, 572
442397753, 847
274649216, 557
789970340, 979
902867304, 462
205890284, 200
405387871, 41
799121694, 430
844062081, 790
962005966, 430
833389110, 901
557538233, 694
718298092, 974
575632227, 784
476626571, 39
445174363, 10
447514416, 683
552580419, 882
602024014, 664
245727256, 84
938917563, 91
194888080, 286
966922724, 769
157742748, 994
415371041, 142
264637197, 701
458724643, 267
870628435, 248
536616330, 395
785293152, 473
830100371, 420
124406698, 126
184535791, 449
202617050, 439
587203365, 563
314794121, 730
214403669, 835
283920133, 735
607376725, 992
477501757, 99
506176886, 30
327886668, 417
809845209, 737
655801397, 143
674504256, 993
614833282, 465
709428850, 638
603452776, 140
106700030, 254
752283552, 485
358943564, 425
995218839, 155
646656287, 221
195136713, 317
733875240, 359
391970486, 533
751727604, 952
950855986, 136
796087708, 184
224986446, 680
275180223, 552
625776477, 454
391503052, 8
383585817, 629
715509687, 434
145505859, 231
804232385, 600
133536467, 247
902522113, 364
207080353, 919
464732315, 747
225726732, 589
211542178, 125
743904655, 616
681412097, 281
511398185, 233
410451850, 609
653416921, 576
390853967, 685
552082419, 179
894422425, 801
737839146, 835
253243904, 848
879367056, 71
530116508, 276
951114322, 964
818977928, 328
748299105, 761
526827718, 45
495101782, 441
805586044, 355
984394106, 204
459616351, 233
185135874, 583
500033325, 447
126368344, 695
272725588, 812
910723476, 704
223299834, 737
700554657, 606
974756608, 534
150838042, 938
909479382, 431
463094696, 507
731846429, 779
420751560, 76
211293566, 709
644931913, 366
550424841, 928
675673489, 453
156568698, 960
546524743, 66
330227785, 999
632269073, 887
114427706, 534
483571576, 196
977341203, 216
944910313, 822
514335055, 823
728474272, 737
637804575, 640
755749195, 682
593674933, 704
579734304, 291
763341984, 34
889264199, 871
223876630, 705
624317069, 965
698615994, 139
239982412, 346
497416615, 63
690628691, 766
934289863, 957
706945100, 178
188577656, 485
866304237, 468
672290794, 877
159056806, 85
451359496, 671
145900615, 549
796641087, 819
162425509, 199
923139189, 311
957249235, 148
338643113, 967
965867841, 826
630998583, 727
709150334, 856
733906349, 274
636163826, 381
819472118, 387
134159272, 225
986031751, 796
933227857, 222
325029106, 898
483781076, 782
973908800, 101
303011160, 942
328837936, 453
155947094, 769
249519513, 592
171243796, 638
469460190, 829
375054979, 816
688033487, 370
576931792, 435
712482383, 825
687590115, 884
663107426, 70
668031000, 9
844203708, 13
551287002, 127
186028773, 350
605770459, 267
296077573, 272
316490989, 577
700084284, 926
709181047, 829
402796380, 132
241173831, 599
253280087, 422
586532951, 315
490595424, 19
214285432, 735
641587131, 695
263911048, 989
683279227, 530
358332927, 239
884313702, 951
857797800, 271
536374772, 933
366534764, 191
912092278, 934
932265289, 312
294560596, 859
694786845, 211
282639139, 999
875418600, 333
469186466, 47
523247715, 991
657006552, 676
761050713, 711
347327961, 624
761973774, 336
595935650, 24
687131396, 728
328831082, 927
775472056, 349
602791970, 454
820259151, 877
952406893, 446
565738255, 40
556575798, 399
371231737, 900
277668318, 183
771399368, 470
535863512, 284
787861242, 128
981708756, 257
785138392, 111
299625886, 609
294926577, 28
256817142, 734
124350437, 745
962537076, 380
369175589, 843
521274592, 974
184134390, 1
105757341, 837
459066480, 51
853546919, 337
945201370, 506
432988638, 849
233354203, 607
475595651, 795
283990129, 754
144458926, 125
479189353, 13
472123827, 371
956856162, 901
846042831, 976
646301146, 194
172766783, 603
840777030, 386
751848705, 982
773401427, 335
495267166, 981
379639705, 59
827997726, 421
903654897, 209
312310371, 829
320577577, 964
580270533, 284
701218499, 549
412522008, 350
816309696, 223
840039672, 943
115563706, 255
300472334, 606
487399988, 652
756221608, 946
392719926, 794
167402116, 630
125240939, 301
129713094, 238
290914664, 613
346968069, 522
637343615, 313
988508343, 404
728861843, 11
395877232, 625
104888904, 626
560110380, 13
212862367, 361
621451501, 231
348664733, 630
290740892, 255
470662503, 742
874416490, 429
611251899, 268
629514584, 936
184690404, 797
447805942, 498
695727087, 943
101418135, 663
844343525, 571
859244461, 643
655753248, 620
281809569, 832
855302648, 989
333122703, 182
370615299, 857
356581416, 201
444096270, 960
108663388, 661
342415574, 836
166496673, 487
607450463, 830
921342947, 238
704486387, 345
641681660, 511
567731109, 409
272743482, 953
864729873, 886
544944333, 87
732042354, 279
346078180, 707
263631046, 341
757377627, 164
602338283, 433
407334576, 504
754217498, 624
575722882, 52
988210641, 777
476707721, 480
303551238, 8
695782323, 240
593891786, 689
166091624, 738
580273914, 705
625621522, 401
164255538, 348
908886371, 524
531682342, 834
260093682, 856
155721615, 731
983178573, 839
983067753, 383
308813007, 876
822755106, 842
384423132, 889
392671609, 140
850529991, 939
157755522, 397
515940516, 306
932904390, 769
404775994, 920
503075719, 659
860181527, 304
941309472, 642
170920638, 15
863410518, 801
575600125, 323
882773337, 123
707230892, 264
748318709, 159
452445613, 459
709661774, 467
322156867, 190
830657737, 335
662717607, 75
361965131, 639
720891383, 490
419114550, 756
775455365, 168
194606006, 839
698220586, 689
505806762, 449
832095812, 666
857634314, 227
608068850, 602
794852377, 321
209026580, 264
342249132, 721
707811961, 56
553378485, 381
562183903, 387
664020907, 972
507147654, 526
393161990, 118
226120106, 736
521505054, 577
257885212, 123
558873886, 137
220386081, 251
156323105, 250
319396221, 53
978671565, 784
746250283, 411
423023262, 568
110308961, 160
516036114, 808
715113067, 77
563176648, 178
673750537, 100
391996309, 352
263553946, 902
929822704, 330
979491297, 557
102983122, 121
238373712, 455
876235310, 299
469598444, 20
793837648, 704
681026590, 526
331736853, 541
405606683, 825
309472560, 249
474022823, 215
931539524, 870
286546182, 330
739491925, 300
434961629, 466
895788905, 944
209530751, 479
101348480, 209
600571622, 890
462389949, 12
771439260, 499
106782939, 177
137461253, 698
428524815, 572
104074049, 511
851264597, 662
253721796, 324
657556003, 998
905821898, 521
316868779, 666
283761150, 840
732801250, 474
866308037, 886
342786095, 312
956363769, 414
799591891, 80
401543773, 969
707546554, 788
743347177, 457
307173201, 618
464442784, 172
867678827, 27
449157762, 526
732039214, 940
591659941, 150
447596717, 386
909477972, 785
109544192, 687
780094551, 598
812989812, 494
783578669, 414
666916466, 613
752081494, 988
188153676, 666
458667017, 298
868838766, 468
883049363, 576
548518994, 29
734373468, 253
899981744, 427
547041120, 235
879840967, 213
810748616, 312
661111944, 224
842554648, 152
748285892, 334
416817625, 483
487124879, 978
734168111, 897
484613236, 274
969247323, 823
956626120, 497
483374939, 199
882270236, 280
735044780, 149
219648972, 710
761175855, 751
870992564, 685
776934185, 863
856391939, 426
795131825, 651
286366912, 830
742618088, 86
347030549, 832
159370641, 731
557307567, 625
530188367, 992
484483976, 89
678677892, 784
577028814, 332
759023540, 913
680837938, 692
181922229, 621
194795135, 1
990548443, 523
523636225, 559
822468999, 691
629558017, 531
867731680, 505
240568435, 412
382425303, 105
928035451, 676
498086677, 288
679022761, 889
552755034, 269
811752176, 665
701695762, 667
278353083, 473
959914397, 149
123169090, 718
299627650, 648
455323767, 950
235401286, 937
568799644, 707
183264344, 296
685740701, 488
383772408, 67
364020235, 559
842131793, 227
720539093, 243
253563756, 222
745580782, 790
152931024, 811
691461198, 237
298406321, 187
923202376, 689
921184191, 483
276405173, 4
200148790, 766
264169355, 303
286163915, 78
527687175, 174
234014139, 392
379335564, 347
120122983, 232
130559323, 751
403682297, 231
461260758, 981
155733820, 230
596251407, 630
670842760, 39
781852840, 710
209708051, 757
734564346, 743
352774210, 193
116116228, 9
335074210, 627
156384183, 495
104875964, 224
430337202, 954
708023012, 830
447394015, 877
150091901, 431
495900207, 958
238891530, 915
181643283, 266
329974309, 803
769766461, 597
467956420, 141
989131254, 888
100153119, 733
942414367, 936
844820280, 855
936716482, 943
974983692, 957
515395046, 580
835061996, 339
422940344, 238
686183944, 167
841236335, 456
329053081, 662
410382930, 80
969087666, 430
418227739, 843
539680655, 350
282176634, 346
183507715, 159
259120526, 170
128691108, 966
555111473, 42
621464475, 412
668608206, 520
935318795, 425
765431258, 59
414193649, 820
754943395, 318
619768717, 143
666889840, 382
155373925, 282
427104307, 132
685839200, 381
853340683, 362
881346016, 694
154773232, 946
418820793, 535
773927342, 364
686584048, 104
769835673, 341
244295165, 235
571445389, 906
824034607, 665
584662798, 94
599243226, 738
220123598, 3
718599852, 33
241733451, 508
809746718, 833
731130773, 621
992841990, 324
494509357, 621
892620617, 347
102050168, 684
600148430, 180
946635354, 807
403829139, 157
436766500, 535
598934595, 449
819577420, 515
717864221, 363
187174209, 894
621415131, 544
653721055, 463
544273492, 175
421716703, 433
240242301, 95
669871873, 310
732937222, 313
545222885, 775
294039933, 294
140918747, 754
600933339, 846
784717422, 146
915058454, 46
727903321, 246
298807455, 178
614138654, 549
584962826, 161
837136240, 997
168102293, 693
865461035, 689
195236222, 838
859380678, 127
354019021, 985
607813892, 248
214707416, 286
835012529, 623
133884214, 285
303751419, 222
557734664, 312
481715851, 4
228557162, 363
352146252, 108
359709701, 783
218368653, 92
193345461, 883
188876441, 447
337572009, 2
710550758, 463
413564908, 13
311457726, 849
982887283, 760
644778556, 84
873531195, 253
351060481, 475
569799357, 470
132140365, 83
413887810, 950
146662211, 413
893008827, 285
857634944, 137
998751346, 939
175961180, 778
119071078, 705
346338705, 416
308599929, 617
890279778, 674
752417670, 296
480299676, 238
620789397, 173
960082348, 354
517797465, 650
373934708, 820
411292782, 900
149497880, 179
875284273, 209
210605414, 648
502321980, 606
139140575, 836
164995452, 689
110854246, 11
682205425, 626
472470916, 762
618486274, 451
763886166, 231
161231227, 559
752692500, 999
298774820, 637
535009342, 737
997834238, 271
617687674, 298
225908968, 894
874779969, 591
447183054, 328
589043811, 175
858641364, 116
139815472, 467
759245848, 423
521220419, 988
694983907, 760
263507340, 50
859766105, 929
117853290, 96
376771352, 708
937349056, 806
867316380, 498
583358168, 394
777492909, 433
310757332, 680
993238120, 953
929639911, 799
804959625, 319
549717136, 106
803189213, 740
548741879, 239
261139357, 765
664032113, 627
699810109, 325
742904630, 780
552640262, 351
680812593, 851
607717366, 780
527546472, 966
541702196, 47
469596050, 742
480736860, 302
787411014, 163
301097290, 234
812453546, 250
565983558, 541
309221762, 515
832837665, 173
485849548, 502
197744420, 812
177061605, 492
433114232, 917
646372625, 476
130397479, 66
679625393, 685
947381979, 37
127472637, 521
558557260, 893
236275997, 567
623484593, 307
325914950, 420
876009839, 829
750623305, 228
251710378, 335
260955538, 448
741729600, 14
989872045, 474
513337033, 967
409253837, 526
425870715, 984
787187163, 682
377669768, 441
958191718, 549
140557077, 472
490188072, 150
893205202, 717
140480561, 717
322862138, 881
453754291, 15
140221265, 575
264382843, 439
397974488, 95
656059329, 273
963805201, 717
672430543, 781
954558811, 924
379453763, 817
454818352, 507
527424071, 606
199348631, 976
987325616, 603
891644447, 835
700104557, 885
836844418, 671
532130481, 807
876942562, 401
851079414, 779
608766243, 543
814938320, 140
815474784, 111
411181509, 960
828234287, 973
306128591, 887
596636151, 817
612350260, 692
165649226, 262
604794873, 689
830691484, 210
150530793, 153
616344606, 882
147833854, 993
695814296, 900
329595257, 128
858098878, 740
319491883, 619
168447105, 770
328791588, 214
829571302, 694
903624790, 602
936798351, 574
269222708, 265
844141026, 133
156427828, 229
420602086, 37
661346659, 369
159710745, 811
863536718, 553
987019675, 584
803751400, 554
849440256, 323
243794456, 375
565838680, 181
928939667, 179
136988178, 769
543311897, 862
780189581, 275
813703163, 725
559900636, 560
865618528, 719
118004871, 751
179905696, 569
372777123, 858
821530645, 299
135056454, 69
283463460, 213
572251056, 330
688204171, 729
821023985, 64
152070150, 261
499579179, 177
840134428, 267
440883252, 569
921342863, 468
940557357, 801
925757004, 800
915504999, 252
853687011, 883
588220408, 465
240791606, 148
707516532, 817
312444185, 287
769366131, 22
578320063, 645
925337440, 816
713111936, 840
892066252, 950
833537301, 197
790444102, 826
973781092, 254
396173329, 448
884806811, 375
235565612, 740
319634169, 487
203978588, 396
495644134, 238
667286070, 336
588139476, 68
457578538, 247
712162488, 645
170862947, 595
756080657, 716
149537936, 611
352814856, 619
673246858, 292
371878344, 112
275533202, 5
614354794, 824
380411141, 805
281788482, 622
241906110, 858
447147973, 756
261410056, 726
762179093, 550
586316094, 670
850183467, 462
836588802, 139
970647712, 754
490950203, 972
644860276, 145
659816268, 121
560852066, 345
857239474, 910
826065203, 986
101892554, 592
173715099, 552
446557084, 209
470419523, 8
709278850, 412
894435600, 668
516717373, 683
237484592, 351
313217519, 772
193042745, 963
727495107, 350
946366411, 405
383467526, 235
232722167, 234
383254200, 74
748997797, 366
959239766, 304
527214005, 698
966897105, 796
229548276, 430
880939363, 956
429304560, 500
640603899, 66
733360160, 584
578288921, 367
203733818, 97
807667055, 35
567554523, 238
802902214, 444
808321014, 689
359304030, 513
260085314, 184
450439743, 497
773465278, 18
799708647, 95
851640565, 609
226517225, 66
397883251, 273
958969888, 25
993464693, 679
625015520, 596
613827396, 990
977459941, 231
478918318, 895
185717664, 729
169511284, 846
706345268, 206
410342858, 60
798743999, 791
972581426, 921
690902151, 838
203173091, 109
586832193, 947
540015468, 340
610134434, 473
215494834, 173
588121477, 880
408351011, 803
940014197, 215
187474949, 712
903093831, 627
904030952, 902
901632484, 883
748554298, 681
227520037, 623
388191639, 629
531269151, 776
178575481, 621
564911093, 503
170277293, 301
159473084, 296
442657171, 468
780338940, 70
887089257, 481
286048173, 820
296393942, 553
812318429, 914
592028104, 151
601698501, 370
883889856, 563
862683338, 434
378489154, 949
429397884, 977
583481673, 595
205117027, 749
805270632, 974
985098915, 923
926227330, 189
281183307, 622
976480034, 972
289113402, 976
951560824, 983
522455726, 891
826858481, 454
885600106, 807
167753842, 25
218799236, 883
835051312, 34
286915016, 865
898529070, 555
464805580, 828
622750292, 45
452175506, 30
953571113, 718
233140179, 746
831743022, 663
286227438, 85
281700566, 871
730975781, 313
324765487, 745
605848035, 212
446407328, 123
639838039, 24
373010415, 95
613167216, 684
467626686, 255
387279948, 980
110526030, 414
533696346, 220
745998284, 142
498987301, 136
581046515, 824
550656449, 613
110343887, 368
725895777, 100
376590697, 823
141510747, 581
556828093, 455
343136524, 395
787122686, 300
391932042, 768
205811260, 162
944190225, 758
226954915, 68
535468646, 348
331153712, 508
211455900, 259
619079030, 93
529137493, 453
478815257, 328
407800360, 427
603731098, 753
837149295, 244
686734126, 410
486251114, 564
728256939, 992
819094147, 246
170966171, 329
658423468, 432
990181368, 537
304093150, 511
627997401, 415
608311858, 819
812000680, 279
179081544, 323
104871939, 454
623906748, 470
924559718, 579
920494820, 172
299680836, 790
847023089, 992
851259282, 915
276354741, 841
683184042, 784
218108978, 785
419599694, 367
657378361, 748
383072171, 691
368800678, 857
997583496, 987
741503971, 127
574081526, 293
797096746, 225
322485642, 839
884008258, 459
608131266, 605
300689798, 179
518786787, 259
695660443, 872
642820958, 663
284554657, 753
335193455, 231
742204023, 176
100288007, 582
520297181, 165
247100874, 913
957341425, 429
253964509, 670
323094625, 407
297024432, 497
464700809, 766
546314227, 888
749525191, 66
641676073, 409
545217735, 491
751238596, 460
169021577, 651
461256657, 52
925980853, 455
464295521, 156
610789557, 132
815758664, 66
720498222, 809
752967963, 377
630787808, 136
185580989, 182
710893488, 634
802691392, 856
684490342, 991
502746554, 363
800530624, 935
102726917, 647
776536218, 171
353019105, 102
890289969, 966
930404653, 729
612965819, 235
973808963, 878
842013671, 551
976786318, 728
284711383, 961
308405473, 546
162394494, 178
810352686, 977
957047173, 399
891365182, 443
661361631, 812
437072761, 944
922120862, 13
394822997, 786
825106803, 301
314463577, 41
612874176, 596
171379917, 578
980743989, 455
203310179, 456
610496821, 960
488543158, 738
387527211, 38
446394518, 692
944793672, 104
912693345, 972
516187206, 722
957862441, 943
956247698, 480
893195827, 419
487824503, 478
782882981, 967
796909167, 86
638668155, 628
388131851, 422
669107061, 101
322589170, 602
925735705, 428
313205371, 270
974581722, 821
215834572, 555
592800020, 363
427529729, 518
818079839, 365
674353981, 570
924309834, 517
582102783, 139
608833140, 481
916165491, 476
713251044, 227
952393587, 872
675079670, 625
496895968, 633
831212676, 682
571079986, 896
430938179, 379
925998966, 992
795161343, 764
926679980, 344
197663673, 380
595342863, 553
166777525, 890
726122098, 948
305807790, 808
225092294, 25
492555050, 826
127281336, 521
517836776, 220
761589623, 974
993945973, 896
261194643, 682
271028190, 663
463488513, 334
283736191, 696
534364753, 902
869659268, 357
518322500, 596
454585254, 526
951315368, 342
241940216, 968
728794303, 901
710789121, 430
944021058, 259
189135571, 653
975708939, 222
344612185, 776
249296037, 526
244366128, 886
731003827, 166
456336926, 815
926781183, 209
226646835, 869
364409891, 368
971954043, 603
768245424, 344
460651204, 879
212134875, 733
761897244, 279
887860904, 966
508933358, 259
679504856, 533
973218248, 225
459049057, 30
526843304, 267
263890665, 787
977004880, 190
274099517, 302
569982094, 897
630543506, 560
745534784, 990
109484481, 846
788160535, 916
670276171, 350
209939209, 126
433327999, 931
707461892, 424
887620256, 11
205422244, 775
705139495, 30
868675205, 497
131632788, 46
902665160, 270
132211071, 499
950702911, 726
122938739, 806
977818043, 274
473451934, 491
782044927, 589
596865881, 610
131995231, 434
476330838, 657
965757428, 405
963519333, 561
983171961, 593
118947810, 866
975395782, 714
